time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
5.860290271071229e-37,7.951055732856888e-242,2.506196253744576e-183,4.331510545559332e-60,0.02,3.6634569546825384e-148,2.0327241928199294e-235,7.326913909365077e-148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28539161143406e-283,1.1657398142313038e-225,0.0,0.0,0.0,0.0,2.1508312955480405e-206,2.9009341412991797e-32,0.0200001,4.9315880402086044e-33,55.56,1.3634390464106145e-32,6.305621302370225e-187,1.0750765373691235e-224,0.0,2.3207473130393438e-33,5.194043769135225e-66,1.0737783217769215e-160,3.9950742894401e-72,4.011613038418225e-65,0.000255,1.4382447128659195e-61,8.283859794841653e-103,7.486337874699539e-96,0.0,1.0530390932916022e-31,1e-07,1.0066241470308154e-31
2.345874898392254e-36,8.407773592213862e-238,2.0782528208952827e-180,6.940820555846759e-59,0.02,6.17419205071419e-145,7.926484591848444e-232,1.234838410142838e-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571277481322787e-279,4.049084645438346e-222,0.0,0.0,0.0,0.0,7.47070475539564e-203,1.1612442846997195e-31,0.0200001,1.9741152839895225e-32,55.56,5.457848138088681e-32,5.228910241793017e-184,3.7341745104612287e-221,0.0,9.289954277597755e-33,8.322945397822243e-65,1.0308216668711607e-157,6.401714473189641e-71,6.428216195318203e-64,0.000255,2.3046460033744724e-60,6.18708076287201e-101,5.59142455281005e-94,0.0,4.215316753459981e-31,1e-07,4.029517667908026e-31
4.105720769677385e-36,5.426513859729154e-236,2.2050653646021477e-178,2.1260816514311097e-58,0.02,6.999377928845775e-144,1.1171945408669233e-229,1.399875585769155e-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.774412971112378e-277,7.521539557477944e-220,0.0,0.0,0.0,0.0,1.3877507204807706e-200,2.032395155269521e-31,0.0200001,3.4550717639581845e-32,55.56,9.552257229766747e-32,5.54797219706129e-182,6.936565607884285e-219,0.0,1.6259161242156165e-32,2.5494480593172603e-64,1.7744382441052904e-156,1.960945045277722e-70,1.9690629363390893e-63,0.000255,7.059490360532358e-60,2.95326577760345e-100,2.6689424969135785e-93,0.0,7.377594413628359e-31,1e-07,7.052411188785237e-31
5.8655666409625165e-36,8.033250895256745e-234,2.5211196461523355e-177,4.339313892994895e-58,0.02,3.6791200624712e-143,2.0543712717822914e-227,7.3582401249424e-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311632595720618e-274,1.1735674308441034e-218,0.0,0.0,0.0,0.0,2.1652735257737127e-199,2.9035460258393226e-31,0.0200001,4.936028243926847e-32,55.56,1.3646666321444812e-31,6.343168745404426e-181,1.082295375450493e-217,0.0,2.3228368206714575e-32,5.20340099629646e-64,1.0786888785627383e-155,4.0022715367706745e-70,4.01884008080599e-63,0.000255,1.4408357542760252e-59,8.30538023916687e-100,7.505786455605333e-93,0.0,1.0539872073796738e-30,1e-07,1.0075304709662448e-30
2.3464025353813827e-35,8.451042261719836e-230,2.085026470381647e-174,6.943943182308707e-57,0.02,6.179825902147004e-140,7.973398793277849e-224,1.2359651804294008e-139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.593190680579999e-270,4.063131723234793e-215,0.0,0.0,0.0,0.0,7.496622112053411e-196,1.1615054731537336e-30,0.0200001,1.974559304361347e-31,55.56,5.4590757238225475e-31,5.245952829113222e-178,3.747129102535033e-214,0.0,9.292043785229868e-32,8.326689832551746e-63,1.0324239008738585e-152,6.404594559608092e-69,6.431108204675468e-62,0.000255,2.305682847438895e-58,6.190526874839383e-98,5.594538893127334e-91,0.0,4.216264867548052e-30,1e-07,4.030423991843455e-30
4.1062484066665137e-35,5.445076036923209e-228,2.2071480198938556e-172,2.1266281432491434e-56,0.02,7.003459755009347e-139,1.121100727419832e-221,1.4006919510018694e-138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.806100472635996e-268,7.52947713399619e-213,0.0,0.0,0.0,0.0,1.3892152314958216e-193,2.032656343723535e-30,0.0200001,3.455515784330009e-31,55.56,9.553484815500615e-31,5.553212183975031e-176,6.943885853941049e-212,0.0,1.626125074978828e-31,2.5501033739915485e-62,1.77567522716793e-151,1.9614490900881062e-68,1.9695690677866644e-61,0.000255,7.061304944520194e-58,2.9543212737190365e-97,2.669896375991981e-90,0.0,7.37854252771643e-30,1e-07,7.053317512720666e-30
5.866094277951644e-35,8.041509602311184e-226,2.522616005836285e-171,4.340094613984767e-56,0.02,3.680689337532212e-138,2.0565465586119593e-219,7.361378675064425e-138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.314270681979425e-265,1.1743526301105212e-211,0.0,0.0,0.0,0.0,2.1667222462641986e-192,2.9038072142933363e-30,0.0200001,4.936472264298671e-31,55.56,1.364789390717868e-30,6.346933605193446e-175,1.0830195072834973e-210,0.0,2.323045771434669e-31,5.204337182172087e-62,1.07918089136793e-150,4.002991617749599e-68,4.019563142765413e-61,0.000255,1.4410949866671498e-57,8.307534414367743e-97,7.5077332393262575e-90,0.0,1.0540820187884809e-29,1e-07,1.0076211033597876e-29
2.3464552990802952e-34,8.455378237628464e-222,2.085704690817553e-168,6.944255483579531e-55,0.02,6.18038950837206e-135,7.97810215197895e-216,1.236077901674412e-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5953878803241846e-261,4.06453839995685e-208,0.0,0.0,0.0,0.0,7.499217480487766e-189,1.161531591999135e-29,0.0200001,1.9746037063985292e-30,55.56,5.4591984823959336e-30,5.247659240261974e-172,3.7484263775539395e-207,0.0,9.292252735993079e-31,8.327064322340647e-61,1.0325841956590524e-147,6.404882603874524e-67,6.431397441383261e-60,0.000255,2.305786544670349e-56,6.190871571291462e-95,5.594850404206512e-88,0.0,4.21635967895686e-29,1e-07,4.0305146242369984e-29
4.1063011703654265e-34,5.446934796485076e-220,2.207356374769965e-166,2.1266827962934095e-54,0.02,7.003868043139451e-134,1.1214919017028981e-213,1.4007736086278901e-133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.809273969469524e-259,7.530271274959509e-206,0.0,0.0,0.0,0.0,1.3893617533196572e-186,2.0326824625689364e-29,0.0200001,3.4555601863671916e-30,55.56,9.553607574073999e-30,5.553736407464427e-170,6.9446182320468695e-205,0.0,1.626145970055149e-30,2.5501689100905723e-60,1.7757989595434743e-146,1.9614994981316037e-66,1.9696196845086294e-59,0.000255,7.06148641574399e-56,2.954426838250895e-94,2.669991777383682e-87,0.0,7.378637339125239e-29,1e-07,7.05340814511421e-29
5.866147041650558e-34,8.042335865967579e-218,2.5227656820669957e-165,4.3401726899462174e-54,0.02,3.680846294709592e-133,2.05676419337245e-211,7.361692589419183e-133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3145346309042036e-256,1.1744311744552637e-204,0.0,0.0,0.0,0.0,2.1668671633655105e-185,2.9038333331387375e-29,0.0200001,4.936516666335854e-30,55.56,1.3648016665752063e-29,6.347310192472841e-169,1.0830919429858255e-203,0.0,2.3230666665109903e-30,5.204430805391243e-60,1.079230102228997e-145,4.00306362940995e-66,4.019635452538564e-59,0.000255,1.4411209111887638e-55,8.307749853202897e-94,7.507927936961328e-87,0.0,1.054091499929362e-28,1e-07,1.0076301665991421e-28
2.346460575450187e-33,8.455811926396963e-214,2.085772521420333e-162,6.94428671409286e-53,0.02,6.1804458712058446e-130,7.978572607384221e-208,1.2360891742411689e-129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5956076591769463e-252,4.064679087330697e-201,0.0,0.0,0.0,0.0,7.499477053681427e-182,1.161534203883675e-28,0.0200001,1.9746081466022476e-29,55.56,5.459210758253272e-29,5.247829902911878e-166,3.7485561232252125e-200,0.0,9.2922736310694e-30,8.327101771782691e-59,1.0326002258515688e-142,6.404911408657409e-65,6.43142636541176e-58,0.000255,2.3057969145217448e-54,6.190906041789293e-92,5.594881556084973e-85,0.0,4.21636916009774e-28,1e-07,4.030523687476353e-28
4.1063064467353184e-33,5.447120697874755e-212,2.2073772111512533e-160,2.1266882616364612e-52,0.02,7.00390887300774e-129,1.1215310246910371e-205,1.400781774601548e-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.809591366653029e-250,7.530350692889983e-199,0.0,0.0,0.0,0.0,1.3893764062094535e-179,2.032685074453476e-28,0.0200001,3.4555646265709095e-29,55.56,9.553619849931339e-29,5.553788832061869e-164,6.944691473393398e-198,0.0,1.626148059562781e-29,2.5501754637467898e-58,1.7758113331217654e-141,1.961504538971577e-64,1.9696247462165973e-57,0.000255,7.06150456299462e-54,2.9544373948532887e-91,2.6700013176576963e-84,0.0,7.37864682026612e-28,1e-07,7.053417208353563e-28
5.866152318020449e-33,8.04241849626378e-210,2.5227806500927495e-159,4.340180497580987e-52,0.02,3.6808619907240704e-128,2.0567859579095653e-203,7.361723981448141e-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.314561027200093e-247,1.1744390291339618e-197,0.0,0.0,0.0,0.0,2.166881655526243e-178,2.9038359450232775e-28,0.0200001,4.9365211065395714e-29,55.56,1.3648028941609404e-28,6.347347852213934e-163,1.083099186781288e-196,0.0,2.3230687560186223e-29,5.204440167759475e-58,1.0792350234109175e-140,4.003070830611609e-64,4.0196426835516496e-57,0.000255,1.4411235036537502e-53,8.307771397299565e-91,7.5079474069174685e-84,0.0,1.05409244804345e-27,1e-07,1.0076310729230775e-27
2.3464611030871758e-32,8.455855296185682e-206,2.0857793045662064e-156,6.944289837148058e-51,0.02,6.180451507511344e-125,7.97861965412025e-200,1.2360903015022689e-124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595629637651089e-243,4.064693156265112e-194,0.0,0.0,0.0,0.0,7.499503011364319e-175,1.1615344650721292e-27,0.0200001,1.9746085906226194e-28,55.56,5.459211985839006e-28,5.247846969392227e-160,3.7485690979740465e-193,0.0,9.292275720577033e-29,8.327105516731534e-57,1.032601828877962e-137,6.404914289139264e-63,6.431429257818189e-56,0.000255,2.305797951508167e-52,6.190909488847604e-89,5.594884671280523e-82,0.0,4.216370108211829e-27,1e-07,4.0305245938002886e-27
4.1063069743723065e-32,5.447139288268071e-204,2.207379294798322e-154,2.1266888081711527e-50,0.02,7.003912956005125e-124,1.1215349370454528e-197,1.400782591201025e-123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80962310684642e-241,7.530358634721381e-192,0.0,0.0,0.0,0.0,1.389377871505509e-172,2.0326853356419302e-27,0.0200001,3.4555650705912817e-28,55.56,9.553621077517072e-28,5.553794074544106e-158,6.944698797563424e-191,0.0,1.6261482685135443e-28,2.550176119112876e-56,1.775812570483003e-136,1.961505043055932e-62,1.9696252523877524e-55,0.000255,7.061506377720965e-52,2.9544384505150234e-88,2.670002271686447e-81,0.0,7.378647768380207e-27,1e-07,7.053418114677498e-27
5.866152845657437e-32,8.042426759332716e-202,2.5227821468993524e-153,4.340181278344851e-50,0.02,3.680863560328487e-123,2.05678813437389e-195,7.361727120656974e-123,0.0,2.065e-321,0.0,0.0,0.0,0.0,0.0,2.3145636668437205e-238,1.174439814604274e-190,0.0,0.0,0.0,0.0,2.1668831047468224e-171,2.9038362062117313e-27,0.0200001,4.936521550559944e-28,55.56,1.3648030169195138e-27,6.347351618198177e-157,1.083099911163087e-189,0.0,2.323068964969385e-28,5.204441103996762e-56,1.0792355155300687e-135,4.0030715507321315e-62,4.0196434066533174e-55,0.000255,1.4411237629003767e-51,8.30777355171137e-88,7.507949353915012e-81,0.0,1.0540925428548585e-26,1e-07,1.0076311635554708e-26
2.3464611558508747e-31,8.455859633173668e-198,2.0857799828816504e-150,6.944290149453613e-49,0.02,6.180452071142103e-120,7.978624358805807e-192,1.2360904142284206e-119,0.0,7.99225094e-316,0.0,0.0,0.0,0.0,0.0,3.595631835504393e-234,4.0646945631605213e-187,0.0,0.0,0.0,0.0,7.499505607136245e-168,1.1615344911909745e-26,0.0200001,1.9746086350246565e-27,55.56,5.4592121085975796e-27,5.247848676042417e-154,3.748570395450745e-186,0.0,9.292275929527796e-28,8.327105891226457e-55,1.0326019891806706e-132,6.404914577187481e-61,6.431429547058868e-54,0.000255,2.3057980552068214e-50,6.19090983355352e-86,5.594884982800156e-79,0.0,4.216370203023237e-26,1e-07,4.0305246844326816e-26
4.106307027136006e-31,5.447141147309948e-196,2.2073795031631133e-148,2.1266888628246252e-48,0.02,7.003913364304961e-119,1.1215353282814505e-189,1.4007826728609923e-118,0.0,1.166465913363e-311,0.0,0.0,0.0,0.0,0.0,8.8096262808705e-232,7.53035942890489e-185,0.0,0.0,0.0,0.0,1.3893780180351823e-165,2.0326853617607762e-26,0.0200001,3.4555651149933185e-27,55.56,9.553621200275645e-27,5.553794598792543e-152,6.944699529980765e-184,0.0,1.6261482894086205e-27,2.5501761846494874e-54,1.7758126942191605e-131,1.9615050934643697e-60,1.9696253030048713e-53,0.000255,7.0615065591936115e-50,2.954438556081209e-85,2.670002367089335e-78,0.0,7.378647863191616e-26,1e-07,7.053418205309893e-26
5.866152898421137e-31,8.042427585639984e-194,2.52278229658005e-147,4.3401813564212405e-48,0.02,3.6808637172889574e-118,2.0567883520204234e-187,7.361727434577915e-118,0.0,2.0688471847576805e-308,0.0,0.0,0.0,0.0,0.0,2.3145639308082185e-229,1.1744398931513289e-183,0.0,0.0,0.0,0.0,2.1668832496689233e-164,2.9038362323305776e-26,0.0200001,4.9365215949619805e-27,55.56,1.3648030291953712e-26,6.347351994796697e-151,1.0830999836012884e-182,0.0,2.3230689858644616e-27,5.2044411976204936e-54,1.0792355647419929e-130,4.003071622744186e-60,4.019643478963487e-53,0.000255,1.4411237888250409e-49,8.307773767152567e-85,7.507949548614785e-78,0.0,1.0540925523359995e-25,1e-07,1.0076311726187103e-25
2.3464611611272447e-30,8.455860066872553e-190,2.0857800507132043e-144,6.944290180684171e-47,0.02,6.180452127505183e-115,7.978624829274476e-184,1.2360904255010366e-114,1e-323,7.992251626585364e-303,0.0,0.0,0.0,0.0,0.0,3.5956320552897783e-225,4.064694703850084e-180,0.0,0.0,0.0,0.0,7.499505866713478e-161,1.1615344938028593e-25,0.0200001,1.9746086394648604e-26,55.56,5.459212120873437e-26,5.247848846707461e-148,3.748570525198435e-179,0.0,9.292275950422873e-27,8.327105928675951e-53,1.0326020052109433e-127,6.404914605992303e-59,6.431429575982937e-52,0.000255,2.305798065576687e-48,6.190909868024113e-83,5.594885013952119e-76,0.0,4.216370212504379e-25,1e-07,4.030524693495921e-25
4.1063070324123754e-30,5.447141333214164e-188,2.2073795239995944e-142,2.126688868289973e-46,0.02,7.00391340513495e-114,1.1215353674050565e-181,1.40078268102699e-113,1.23087e-319,1.1664659641549747e-298,0.0,0.0,0.0,0.0,0.0,8.809626598272963e-223,7.530359508323247e-178,0.0,0.0,0.0,0.0,1.389378032688151e-158,2.0326853643726607e-25,0.0200001,3.455565119433523e-26,55.56,9.553621212551503e-26,5.553794651217391e-146,6.944699603222505e-177,0.0,1.6261482914981284e-26,2.5501761912031494e-52,1.7758127065927768e-126,1.9615050985052137e-58,1.9696253080665838e-51,0.000255,7.061506577340877e-48,2.9544385666378285e-82,2.670002376629625e-75,0.0,7.378647872672758e-25,1e-07,7.053418214373132e-25
5.8661529036975065e-30,8.04242766827072e-186,2.5227823115481213e-141,4.34018136422888e-46,0.02,3.6808637329850044e-113,2.0567883737850795e-179,7.361727465970009e-113,2.1831049e-316,2.0688472170168427e-295,0.0,0.0,0.0,0.0,0.0,2.3145639572046706e-220,1.1744399010060348e-176,0.0,0.0,0.0,0.0,2.166883264161135e-157,2.903836234942462e-25,0.0200001,4.9365215994021855e-26,55.56,1.364803030422957e-25,6.347352032456553e-145,1.083099990845109e-175,0.0,2.3230689879539696e-26,5.204441206982868e-52,1.0792355696631852e-125,4.003071629945393e-58,4.019643486194505e-51,0.000255,1.4411237914175072e-47,8.307773788696687e-82,7.507949568084765e-75,0.0,1.0540925532841136e-24,1e-07,1.0076311735250342e-24
2.3464611616548815e-29,8.455860110242447e-182,2.0857800574963584e-138,6.944290183807226e-45,0.02,6.180452133141489e-110,7.978624876321349e-176,1.2360904266282978e-109,8.4336454269447e-311,7.992251699418425e-290,0.0,0.0,0.0,0.0,0.0,3.59563207726832e-216,4.064694717919042e-173,0.0,0.0,0.0,0.0,7.499505892671199e-154,1.1615344940640476e-24,0.0200001,1.974608639908881e-25,55.56,5.459212122101023e-25,5.247848863773962e-142,3.7485705381732046e-172,0.0,9.292275952512381e-26,8.327105932420905e-51,1.0326020068139705e-122,6.40491460887279e-57,6.431429578875344e-50,0.000255,2.305798066613674e-46,6.190909871471169e-80,5.5948850170673146e-73,0.0,4.216370213452492e-24,1e-07,4.030524694402245e-24
4.1063070329400125e-29,5.447141351804582e-180,2.2073795260832417e-136,2.1266888688365075e-44,0.02,7.003913409217947e-109,1.1215353713174167e-173,1.4007826818435895e-108,1.230887208899598e-306,1.1664659692342254e-285,0.0,0.0,0.0,0.0,0.0,8.809626630013212e-214,7.530359516265078e-171,0.0,0.0,0.0,0.0,1.3893780341534471e-151,2.032685364633849e-24,0.0200001,3.4555651198775432e-25,55.56,9.553621213779087e-25,5.553794656459873e-140,6.944699610546674e-170,0.0,1.6261482917070793e-25,2.550176191858516e-50,1.7758127078301379e-121,1.9615050990092983e-56,1.9696253085727546e-49,0.000255,7.061506579155603e-46,2.954438567693491e-79,2.670002377583653e-72,0.0,7.37864787362087e-24,1e-07,7.053418215279455e-24
5.866152904225144e-29,8.04242767653379e-178,2.522782313044928e-135,4.3401813650096434e-44,0.02,3.680863734554609e-108,2.056788375961544e-171,7.361727469109218e-108,2.183104906383223e-303,2.0688472202427574e-282,0.0,0.0,0.0,0.0,0.0,2.3145639598443133e-211,1.1744399017915052e-169,0.0,0.0,0.0,0.0,2.1668832656103554e-150,2.9038362352036504e-24,0.0200001,4.936521599846206e-25,55.56,1.3648030305457153e-24,6.347352036222537e-139,1.0830999915694909e-168,0.0,2.3230689881629204e-25,5.204441207919104e-50,1.0792355701553049e-120,4.003071630665512e-56,4.019643486917606e-49,0.000255,1.4411237916767536e-45,8.3077737908511e-79,7.507949570031759e-72,0.0,1.054092553378925e-23,1e-07,1.0076311736156666e-23
2.3464611617076453e-28,8.455860114579434e-174,2.085780058174674e-132,6.94429018411953e-43,0.02,6.180452133705123e-105,7.978624881026036e-168,1.2360904267410246e-104,8.433645434631422e-298,7.992251706701732e-277,0.0,0.0,0.0,0.0,0.0,3.595632079466172e-207,4.064694719325938e-166,0.0,0.0,0.0,0.0,7.49950589526697e-147,1.1615344940901663e-23,0.0200001,1.9746086399532828e-24,55.56,5.4592121222237816e-24,5.247848865480612e-136,3.748570539470681e-165,0.0,9.292275952721331e-25,8.327105932795404e-49,1.032602006974272e-117,6.404914609160838e-55,6.431429579164583e-48,0.000255,2.305798066717372e-44,6.190909871815877e-77,5.5948850173788374e-70,0.0,4.2163702135473035e-23,1.0000000000000001e-07,4.0305246944928765e-23
4.106307032992776e-28,5.447141353663622e-172,2.207379526291608e-130,2.1266888688911607e-42,0.02,7.003913409626246e-104,1.1215353717086527e-165,1.400782681925249e-103,1.2308872094355754e-293,1.1664659697421517e-272,0.0,0.0,0.0,0.0,0.0,8.809626633187233e-205,7.53035951705927e-164,0.0,0.0,0.0,0.0,1.3893780342999778e-144,2.0326853646599676e-23,0.0200001,3.455565119921945e-24,55.56,9.553621213901847e-24,5.553794656984127e-134,6.944699611279098e-163,0.0,1.626148291727974e-24,2.5501761919240543e-48,1.775812707953874e-116,1.9615050990597073e-54,1.969625308623372e-47,0.000255,7.061506579337075e-44,2.954438567799058e-76,2.670002377679057e-69,0.0,7.378647873715683e-23,1.0000000000000002e-07,7.053418215370088e-23
